Latitude,Longitude,Load Factor
50.5103,-6.3182,0.5716245595999966
50.5103,-5.894,0.5601522507582231
50.5103,-5.4697,0.5444320082737204
50.5103,-3.3485,0.4193186991390448
50.5103,-2.9242,0.4951892019343487
50.5103,-2.5,0.5179286135261347
50.5103,-2.0758,0.5248140565136399
50.5103,-1.6515,0.5311892488300887
50.5103,-1.2273,0.5271593719404636
50.5103,-0.803,0.5303477537317768
50.5103,-0.3788,0.5294640856652958
50.5103,0.0455,0.529940228437299
50.5103,0.4697,0.533576707369213
50.5103,0.894,0.5293028493136097
50.7801,-7.1936,0.5787182717149082
50.7801,-6.7669,0.5767378101174135
50.7801,-6.3402,0.5711287221460339
50.7801,-5.9135,0.5702354644202368
50.7801,-5.4868,0.5612504957392888
50.7801,-5.0601,0.5367402037007284
50.7801,0.9135,0.524344942638913
51.0499,-6.7917,0.5811236929505923
51.0499,-6.3626,0.5768866487665747
51.0499,-5.9334,0.5773160804653829
51.0499,-5.5042,0.5734964941579165
51.0499,-5.075,0.5579298564394086
51.0499,-4.6459,0.5251810273636736
51.0499,1.3626,0.5054437623015677
51.3197,-6.3852,0.5859643525729408
51.3197,-5.9535,0.5857510385436209
51.3197,-5.5218,0.5831755940434176
51.3197,-5.0902,0.5703990252081806
51.3197,-4.6585,0.5538739001019841
51.3197,-4.2268,0.5330923537132533
51.3197,-3.7951,0.4846954406483862
51.3197,1.8169,0.5257697355354373
51.5895,-5.974,0.5874298366487374
51.5895,-5.5398,0.5837033593030114
51.5895,1.4083,0.5105313518933197
51.5895,1.8425,0.5293817734255958
51.8592,-5.9948,0.5923670818226169
51.8592,-5.5579,0.5863552361874134
51.8592,1.4316,0.5108336341643606
51.8592,1.8685,0.538894186861371
51.8592,2.3053,0.5468147524077955
52.129,-5.1369,0.558755981212984
52.129,1.8949,0.5381337439237467
52.129,2.3344,0.5521261740537073
52.3988,-5.153,0.5755470989003892
52.3988,-4.7109,0.5381387914637142
52.3988,-4.2687,0.4503035892885701
52.3988,1.9217,0.5289419983133413
52.3988,2.3639,0.5518304874129454
52.3988,2.8061,0.5545620612809078
52.6686,-5.1694,0.5778890613398988
52.6686,-4.7245,0.5486166677668143
52.6686,-4.2796,0.4572660369505946
52.6686,1.949,0.5321881052065514
52.6686,2.3939,0.5514323270578732
52.6686,2.8388,0.55607485332106
52.9384,-5.186,0.5781110134487107
52.9384,1.529,0.5215619263103684
52.9384,1.9767,0.5486457382256958
52.9384,2.4243,0.5553967805345755
52.9384,2.872,0.5599850684987865
53.2082,-5.2029,0.5870805058001985
53.2082,-4.7524,0.5687564484940054
53.2082,0.6534,0.5513970969124057
53.2082,1.1038,0.5602295488180087
53.2082,1.5543,0.5641129527320438
53.2082,2.0048,0.5644293003070365
53.2082,2.4553,0.5649669582823275
53.2082,2.9058,0.5657557544417783
53.478,-5.22,0.596005376972339
53.478,-4.7667,0.6062877601816038
53.478,-3.86,0.5363870132604751
53.478,-3.4067,0.49156235683682115
53.478,0.6734,0.5705155115566356
53.478,1.1267,0.5810604778596695
53.478,1.5801,0.5847082876684783
53.478,2.0334,0.5797459019313805
53.478,2.4867,0.5749375834301944
53.478,2.9401,0.5750561397965871
53.7478,-5.2375,0.6063223816266448
53.7478,-4.7812,0.6202019078257766
53.7478,-4.325,0.6197859056245432
53.7478,-3.8687,0.5962241884330871
53.7478,-3.4125,0.5613279632503627
53.7478,0.2375,0.5565779839090877
53.7478,0.6937,0.5849077234644531
53.7478,1.15,0.594340610122116
53.7478,1.6062,0.5959035469879732
53.7478,2.0625,0.5902920348238526
53.7478,2.5187,0.5852308565305149
54.0176,-5.7144,0.547968766280018
54.0176,-5.2552,0.6007366162539857
54.0176,-4.3368,0.5933873249088469
54.0176,-3.8776,0.5974001263686594
54.0176,-3.4184,0.5642772249150412
54.0176,0.2552,0.5693495464098439
54.0176,0.7144,0.5904684716934426
54.0176,1.1736,0.6005723121342464
54.0176,1.6328,0.6014931137805841
54.0176,2.092,0.5973492831024122
54.0176,2.5512,0.5928091860602541
54.2874,-5.2732,0.5887825115374756
54.2874,-4.811,0.5843601689436866
54.2874,-3.8866,0.5690514456160995
54.2874,-0.189,0.5174625451564898
54.2874,0.2732,0.5732554415638678
54.2874,0.7354,0.5943622643370063
54.2874,1.1976,0.6052835412456357
54.2874,1.6598,0.607343431068204
54.2874,2.122,0.6024103195424818
54.2874,2.5842,0.5970851696938468
54.5572,-5.2915,0.5741964011673393
54.5572,-4.8263,0.6012693507581013
54.5572,-4.361,0.5807102406364243
54.5572,-3.8958,0.554183583763377
54.5572,-0.1737,0.543205339537787
54.5572,0.2915,0.5858739685989395
